Name;Class;Role;Tier;Score;Trend;Win %;Role %;Pick %;Ban %;KDA
Draven;Fighter;ADC;S;66.89;12.95;51.50%;95.32%;9.35%;23.47%;2.18
Ekko;Assassin;JUNGLE;A;56.23;-0.1;50.76%;63.45%;5.49%;2.69%;2.8
Ekko;Assassin;MID;A;49.34;2.62;50.87%;33.79%;2.71%;2.69%;2.37
Elise;Mage;JUNGLE;B;42.62;3.74;50.64%;91.48%;2.52%;1.34%;2.75
Evelynn;Assassin;JUNGLE;B;42.31;-2.89;48.12%;98.41%;3.38%;4.44%;2.95
Ezreal;Marksman;ADC;God;73.24;8.17;48.53%;95.18%;16.18%;3.47%;2.38
Fiddlesticks;Mage;JUNGLE;S;61.49;-1.98;52.64%;86.80%;5.49%;6.09%;2.85
Fiora;Fighter;TOP;God;69.62;1.98;50.01%;97.09%;6.55%;18.08%;1.78
Fizz;Assassin;MID;B;45.86;0.05;49.09%;94.16%;2.64%;3.80%;2.4
Galio;Tank;MID;A;53.5;4.85;52.73%;77.78%;2.28%;0.41%;2.77
Galio;Tank;SUPPORT;D;32.17;-2.05;48.01%;18.49%;0.49%;0.41%;2.31
Gangplank;Fighter;TOP;S;65.11;-8.41;48.19%;78.82%;6.83%;10.74%;1.99
Gangplank;Fighter;MID;B;41.73;-1.34;48.49%;21.33%;2.01%;10.75%;2.17
Garen;Fighter;TOP;S;65.26;-0.13;51.11%;85.80%;6.02%;2.89%;2.08
Gnar;Fighter;TOP;A;54.39;-13.67;47.68%;97.06%;5.61%;2.04%;1.85
Gragas;Fighter;TOP;B;46.65;-0.54;48.90%;54.17%;3.02%;0.78%;2.14
Gragas;Fighter;MID;B;44.85;0.84;51.27%;16.88%;0.87%;0.78%;2.57
Gragas;Fighter;JUNGLE;D;33.12;-1.23;49.04%;20.65%;0.99%;0.70%;2.86
Graves;Marksman;JUNGLE;S;57.09;4.97;49.30%;87.49%;6.54%;3.74%;2.62
Gwen;Fighter;TOP;S;59.3;-1.11;48.88%;88.39%;6.16%;3.93%;1.74
Hecarim;Fighter;JUNGLE;B;43.93;0.85;48.11%;98.04%;3.95%;1.59%;2.88
Heimerdinger;Mage;MID;A;51.04;1.21;54.50%;44.56%;1.56%;2.27%;2.09
Heimerdinger;Mage;TOP;B;41.36;1.29;52.09%;28.37%;0.99%;2.27%;1.7
Heimerdinger;Mage;SUPPORT;C;39.27;-0.86;52.62%;14.07%;0.45%;2.27%;1.93
Heimerdinger;Mage;ADC;D;34.87;-10.25;53.55%;15.32%;0.39%;2.13%;2.31
Illaoi;Fighter;TOP;A;52.96;-2.3;52.26%;92.80%;3.54%;6.24%;1.47
Irelia;Fighter;TOP;S;59.15;2.04;50.20%;53.30%;4.97%;16.10%;1.64
Irelia;Fighter;MID;A;51.55;1.11;49.56%;44.76%;4.32%;16.10%;1.81
Ivern;Support;SUPPORT;D;33.89;5.44;48.22%;13.68%;0.16%;0.38%;2.87
Ivern;Support;JUNGLE;D;32.81;-5.79;47.80%;76.12%;1.00%;0.38%;3.3
Janna;Support;SUPPORT;S;58.95;0.52;52.17%;98.30%;5.59%;1.57%;3.24
Jarvan IV;Tank;JUNGLE;A;52.14;9.66;51.42%;84.06%;3.55%;0.37%;3.4
Jax;Fighter;TOP;S;60.96;-0.84;50.19%;84.14%;5.72%;8.38%;1.69
Jax;Fighter;JUNGLE;D;28.52;-3.62;48.69%;13.93%;0.96%;8.09%;2.14
Jayce;Fighter;TOP;C;38.19;-4.48;48.14%;80.09%;2.13%;0.44%;1.72
Jayce;Fighter;MID;C;37.24;-6.26;49.56%;17.21%;0.42%;0.46%;2.08
Jhin;Marksman;ADC;God;74.18;8.42;50.97%;96.98%;13.43%;3.31%;2.95
Jinx;Marksman;ADC;A;49.91;0.26;49.22%;98.25%;8.76%;0.81%;2.23
Kai'Sa;Marksman;ADC;S;63.32;0.19;49.05%;96.61%;12.79%;1.64%;2.41
Kalista;Marksman;ADC;A;49.24;3.09;49.97%;93.06%;6.77%;8.40%;2.37
Karma;Mage;SUPPORT;S;57.34;5.7;49.22%;87.62%;7.57%;1.67%;2.77
Karthus;Mage;MID;B;43.45;2.96;51.99%;13.27%;0.44%;2.10%;2.31
Karthus;Mage;JUNGLE;C;36.34;0;49.00%;57.82%;2.11%;2.57%;2.55
Karthus;Mage;ADC;D;31.94;-5.2;51.70%;20.51%;0.85%;2.57%;2.28
Kassadin;Assassin;MID;A;53.11;-0.04;50.90%;96.55%;3.33%;9.05%;2.49
Katarina;Assassin;MID;God;69.95;1.28;49.00%;94.08%;8.93%;12.74%;2.27
Kayle;Fighter;TOP;A;51.6;-5.06;50.64%;81.53%;3.73%;2.12%;1.8
Kayle;Fighter;MID;C;39.61;-5.59;50.14%;14.64%;0.67%;2.21%;2.14
Kayn;Fighter;JUNGLE;God;89.7;6.05;51.10%;97.00%;11.72%;14.60%;2.56
Kennen;Mage;MID;C;40.83;-1.65;50.88%;18.46%;0.29%;0.29%;2.34
Kennen;Mage;TOP;D;35.48;1.26;47.86%;79.10%;1.36%;0.35%;1.93
Kha'Zix;Assassin;JUNGLE;A;55.89;3.35;51.45%;97.09%;5.18%;3.30%;2.68
Kindred;Marksman;JUNGLE;A;48.38;3.21;50.22%;94.38%;4.52%;4.38%;2.27
Kled;Fighter;TOP;A;49.37;0.69;51.36%;89.94%;2.08%;0.94%;2.42
Kog'Maw;Marksman;ADC;B;41.08;2.74;53.48%;89.16%;2.59%;0.77%;2.27
LeBlanc;Assassin;MID;A;56.22;12.32;49.53%;93.20%;4.46%;6.51%;2.88
Lee Sin;Fighter;JUNGLE;S;66.77;0.77;45.95%;93.76%;10.24%;5.27%;2.66
Leona;Tank;SUPPORT;A;49.21;2.24;49.31%;98.22%;5.15%;5.66%;2.33
Lillia;Fighter;JUNGLE;B;46.75;-0.5;49.58%;65.50%;4.01%;3.64%;2.69
Lillia;Fighter;TOP;B;44.54;-7.38;50.37%;30.64%;1.97%;3.64%;2.03
Lissandra;Mage;MID;B;44.36;-3.18;48.24%;92.44%;2.93%;1.08%;2.3
Lucian;Marksman;ADC;A;51.72;3.45;50.01%;88.81%;8.29%;3.50%;2.34
Lulu;Support;SUPPORT;God;76.26;1.79;50.41%;96.18%;10.91%;14.65%;3.1
Lux;Mage;SUPPORT;S;65.88;0.48;50.30%;60.30%;9.12%;7.83%;2.49
Lux;Mage;MID;S;58.86;1.22;50.42%;35.83%;4.63%;7.83%;2.86
Malphite;Tank;TOP;A;50.95;-0.73;50.97%;71.27%;2.65%;2.47%;2.36
Malphite;Tank;MID;C;36.94;-3.72;48.41%;11.73%;0.44%;2.41%;2.42
Malphite;Tank;SUPPORT;D;25.13;-6.74;44.62%;14.87%;0.61%;2.35%;2.06
Malzahar;Mage;MID;B;46.38;-1.75;49.72%;90.45%;2.73%;3.57%;2.22
Maokai;Tank;SUPPORT;C;38.24;-0.52;50.46%;74.12%;1.19%;0.12%;2.16
Maokai;Tank;TOP;C;36.76;6.86;49.83%;20.15%;0.33%;0.12%;2.2
Master Yi;Assassin;JUNGLE;God;87.13;-5.24;52.16%;92.80%;8.66%;28.37%;2.19
Miss Fortune;Marksman;ADC;S;63.2;8.05;51.29%;88.67%;10.97%;3.20%;2.33
Mordekaiser;Fighter;TOP;God;74.45;-2.03;51.02%;77.39%;7.45%;11.20%;1.88
Mordekaiser;Fighter;JUNGLE;B;41.14;0.17;52.55%;14.91%;1.40%;12.14%;2.44
Morgana;Mage;SUPPORT;God;71.89;7.96;50.62%;83.82%;8.88%;22.54%;2.57
Nami;Support;SUPPORT;S;67.89;1.93;51.24%;99.42%;9.21%;1.89%;3.22
Nasus;Fighter;TOP;A;48.54;-1.77;49.28%;76.82%;3.58%;3.04%;1.84
Nasus;Fighter;MID;B;44.95;1.3;52.92%;13.19%;0.35%;3.25%;2.31
Nautilus;Tank;SUPPORT;S;61.13;1.89;49.65%;97.85%;8.23%;11.74%;2.34
Neeko;Mage;MID;A;51.84;2.85;53.64%;57.35%;1.84%;0.61%;2.4
Neeko;Mage;SUPPORT;C;37.33;1.1;50.76%;23.53%;0.76%;0.65%;2.1
Neeko;Mage;TOP;C;36.39;1.5;50.42%;11.24%;0.29%;0.65%;1.99
Nidalee;Assassin;JUNGLE;B;41.21;3.09;47.74%;89.57%;3.50%;2.12%;2.85
Nilah;Marksman;ADC;S;62.71;-27.83;51.52%;90.52%;7.90%;30.50%;2.18
Nocturne;Assassin;JUNGLE;B;41.24;-1.28;49.55%;89.28%;2.84%;1.66%;2.67
Nunu;Tank;JUNGLE;B;46.55;0.74;50.33%;86.00%;3.40%;1.11%;2.91
Olaf;Fighter;TOP;A;53.5;3.6;52.41%;72.06%;3.29%;2.88%;1.81
Olaf;Fighter;JUNGLE;D;32.46;-2.22;49.67%;24.99%;1.19%;2.88%;2.32
Orianna;Mage;MID;A;49.03;-0.12;50.65%;91.76%;2.30%;0.20%;2.69
Ornn;Tank;TOP;S;62.27;1.56;51.52%;92.48%;4.91%;0.85%;2.37
Pantheon;Fighter;MID;B;46.53;2.04;51.85%;14.53%;1.34%;1.87%;2.37
Pantheon;Fighter;TOP;B;44.79;2.45;51.18%;17.24%;1.62%;1.87%;2.08
Pantheon;Fighter;JUNGLE;B;44.77;0;49.24%;43.86%;3.90%;1.87%;2.61
Pantheon;Fighter;SUPPORT;C;37.15;7.13;48.40%;24.97%;2.37%;1.83%;1.98
Poppy;Tank;JUNGLE;A;50.49;4.83;50.06%;71.67%;4.31%;4.14%;2.89
Poppy;Tank;TOP;B;41.23;-3.99;49.87%;21.65%;1.35%;4.14%;2.12
Pyke;Support;SUPPORT;God;70.6;5.21;49.56%;94.29%;10.24%;19.56%;2.25
Qiyana;Assassin;MID;A;55.03;1.09;51.51%;66.56%;4.06%;6.07%;2.21
Qiyana;Assassin;JUNGLE;C;36.77;1.46;49.59%;29.00%;1.79%;6.07%;2.57
Quinn;Marksman;TOP;B;46.32;6.79;51.93%;80.70%;1.88%;0.82%;1.9
Rakan;Support;SUPPORT;A;49.9;-0.74;49.75%;98.53%;4.68%;0.28%;2.86
Rammus;Tank;JUNGLE;A;48.29;-2.86;51.69%;94.19%;2.96%;6.06%;2.91
Rek'Sai;Fighter;JUNGLE;B;44.32;-1.72;50.95%;96.70%;2.79%;3.74%;2.65
Rell;Tank;SUPPORT;C;37.72;-3.99;48.36%;95.52%;2.08%;0.28%;2.37
Renata Glasc;Support;SUPPORT;S;63.28;-9.36;51.65%;99.26%;7.41%;8.49%;2.75
Renekton;Fighter;TOP;A;53.01;1.93;49.89%;84.72%;4.25%;2.63%;1.87
Renekton;Fighter;MID;B;44.67;0.56;52.40%;13.73%;0.69%;2.63%;2.23
Rengar;Assassin;JUNGLE;B;45.94;0.7;49.49%;81.30%;4.01%;7.65%;2.4
Rengar;Assassin;TOP;C;37.42;0.65;49.82%;15.73%;0.85%;6.24%;1.91
Riven;Fighter;TOP;A;53.69;-1.17;49.47%;90.40%;4.55%;2.36%;1.91
Rumble;Fighter;MID;B;45.4;1.03;51.61%;33.24%;0.84%;0.66%;2.57
Rumble;Fighter;TOP;C;38.18;1.49;48.78%;55.54%;1.24%;0.66%;2.12
Ryze;Mage;MID;D;33.86;-0.36;45.20%;82.81%;1.95%;0.15%;2.1
Ryze;Mage;TOP;D;27.33;4.46;46.64%;15.02%;0.35%;0.14%;1.79
Samira;Marksman;ADC;God;70.32;12.21;50.82%;96.95%;11.43%;19.29%;2.26
Sejuani;Tank;TOP;A;53.44;2.99;53.15%;46.93%;2.03%;0.66%;2.5
Sejuani;Tank;JUNGLE;B;42.98;-5.91;50.72%;46.79%;2.09%;0.66%;3.14
Senna;Marksman;SUPPORT;S;63.91;-4.84;50.31%;93.55%;8.76%;8.44%;2.55
Seraphine;Mage;SUPPORT;A;54.71;-7.63;49.90%;58.10%;6.28%;7.06%;2.5
Seraphine;Mage;MID;B;46.38;-5.57;50.63%;12.55%;1.31%;7.06%;2.76
Seraphine;Mage;ADC;B;46.14;-3.1;53.36%;28.98%;2.72%;7.06%;2.9
Sett;Fighter;TOP;S;59.72;-0.79;49.30%;79.75%;5.94%;4.32%;1.78
Shaco;Assassin;JUNGLE;A;55.62;-0.86;49.11%;82.48%;5.42%;12.67%;2.85
Shaco;Assassin;SUPPORT;C;36.56;-3.9;49.21%;12.88%;0.92%;13.43%;2.42
Shen;Tank;TOP;S;64.98;-0.89;51.69%;88.07%;4.60%;1.12%;2.93
Shyvana;Fighter;JUNGLE;A;52.78;4.18;53.01%;55.56%;3.34%;2.62%;2.98
Shyvana;Fighter;TOP;A;51.15;3.02;51.81%;42.28%;2.44%;2.62%;2.26
Singed;Tank;MID;B;43.89;0.19;52.15%;11.87%;0.21%;0.28%;2.49
Singed;Tank;TOP;C;39.83;-1.38;50.12%;73.92%;1.34%;0.33%;1.88
Sion;Tank;TOP;B;44.31;3.09;49.02%;80.67%;3.26%;0.50%;1.58
Sivir;Marksman;ADC;God;97.42;16.34;53.33%;98.26%;16.98%;16.07%;2.65
Skarner;Fighter;JUNGLE;C;38.12;-0.62;50.96%;78.06%;1.05%;0.23%;2.96
Skarner;Fighter;TOP;D;34.84;3.82;49.42%;19.16%;0.25%;0.21%;2.11
Sona;Support;SUPPORT;A;54.25;-7.07;51.52%;97.13%;4.91%;0.45%;2.93
Soraka;Support;SUPPORT;A;56.37;-3.85;50.51%;94.32%;6.34%;3.28%;2.76
Swain;Mage;MID;A;54.06;-1.77;52.33%;34.73%;2.79%;5.38%;2.61
Swain;Mage;SUPPORT;A;48.12;-0.46;50.58%;47.71%;3.97%;5.38%;2.36
Swain;Mage;ADC;C;40.2;-0.87;53.83%;10.66%;0.73%;5.78%;2.82
Sylas;Mage;MID;God;82.06;6.85;50.92%;84.39%;11.65%;8.96%;2.19
Sylas;Mage;TOP;C;40.87;2.22;50.06%;10.82%;1.43%;8.96%;1.9
Syndra;Mage;MID;B;44.5;1.27;48.01%;83.76%;3.18%;0.67%;2.27
Tahm Kench;Support;TOP;B;46.38;0.34;50.38%;51.06%;1.82%;1.52%;2.45
Tahm Kench;Support;ADC;D;34.21;-10.03;51.44%;14.24%;0.39%;1.52%;2.9
Tahm Kench;Support;SUPPORT;D;34.03;-2.26;48.11%;31.95%;0.95%;1.52%;2.38
Taliyah;Mage;MID;S;56.99;1.73;51.12%;51.82%;4.48%;8.11%;2.27
Taliyah;Mage;JUNGLE;B;46.23;-2.32;49.90%;40.47%;3.41%;8.11%;2.7
Talon;Assassin;MID;B;44.79;-2.06;49.24%;46.54%;2.61%;2.66%;2.19
Talon;Assassin;JUNGLE;C;36.21;-7.17;47.63%;51.10%;2.87%;2.66%;2.47
Taric;Support;SUPPORT;A;54.31;3.1;54.33%;84.35%;3.12%;0.83%;2.91
Teemo;Marksman;TOP;S;63.76;7.76;51.13%;78.92%;5.60%;8.18%;1.79
Thresh;Support;SUPPORT;A;49.53;-1.9;46.62%;97.51%;6.98%;1.79%;2.5
Tristana;Marksman;ADC;B;46.31;5.63;51.50%;84.99%;5.39%;2.38%;2.39
Tristana;Marksman;MID;C;39.02;-5.88;49.85%;11.24%;0.60%;2.38%;2.18
Trundle;Fighter;JUNGLE;A;55.3;0.97;52.72%;76.59%;4.17%;2.97%;2.89
Trundle;Fighter;TOP;C;38.29;-4.75;50.18%;19.66%;1.10%;2.97%;1.77
Tryndamere;Fighter;TOP;A;49.16;-0.39;50.13%;83.73%;3.21%;5.36%;1.89
Tryndamere;Fighter;MID;B;43.3;3.38;52.55%;10.29%;0.37%;5.36%;2.12
Twisted Fate;Mage;MID;D;35.38;-3.92;45.93%;88.33%;1.95%;0.13%;2.12
Twitch;Marksman;ADC;S;58.13;2.23;51.62%;86.75%;8.42%;8.59%;2.46
Udyr;Fighter;JUNGLE;C;37.71;-4.13;49.15%;93.28%;2.27%;1.05%;2.65
Urgot;Fighter;TOP;A;48.6;0.39;50.96%;91.20%;2.75%;1.61%;1.95
Varus;Marksman;MID;C;38.09;3.07;49.44%;13.18%;0.55%;0.27%;2.2
Varus;Marksman;ADC;C;38.04;4.11;50.68%;83.96%;3.46%;0.27%;2.37
Vayne;Marksman;ADC;A;50.6;-0.34;50.41%;77.67%;7.52%;10.97%;2.1
Vayne;Marksman;TOP;C;38.77;-3.48;49.08%;20.02%;1.83%;10.97%;1.56
Veigar;Mage;MID;S;57.09;-2.53;50.54%;73.98%;5.15%;4.31%;2.31
Veigar;Mage;ADC;D;34.71;-8.1;52.32%;14.51%;0.93%;4.60%;2.44
Vel'Koz;Mage;MID;B;45.46;-0.9;51.18%;33.63%;1.08%;0.71%;2.59
Vel'Koz;Mage;SUPPORT;B;43.27;-1.45;51.48%;60.71%;2.09%;0.71%;2.27
Vex;Mage;MID;S;64.19;4.41;52.62%;93.61%;5.56%;6.27%;2.53
Vi;Fighter;JUNGLE;A;50.74;5.71;52.08%;94.72%;3.98%;0.84%;2.53
Viego;Assassin;JUNGLE;God;73.27;2.67;49.47%;94.13%;9.99%;6.74%;2.51
Viktor;Mage;MID;S;64.39;-2.81;50.51%;94.31%;7.13%;6.28%;2.29
Vladimir;Mage;MID;S;57.41;1.85;50.61%;73.62%;4.90%;6.92%;2.42
Vladimir;Mage;TOP;C;39.22;-0.25;48.98%;24.73%;1.47%;6.92%;2
Volibear;Fighter;JUNGLE;S;56.57;2.7;53.85%;58.07%;3.78%;4.79%;2.9
Volibear;Fighter;TOP;B;44.52;-2.34;49.08%;39.92%;2.92%;5.11%;1.73
Warwick;Fighter;JUNGLE;A;50.22;-0.5;49.93%;69.52%;4.92%;4.67%;2.29
Warwick;Fighter;TOP;B;45.21;-0.96;51.98%;27.89%;1.47%;4.67%;1.96
Wukong;Fighter;JUNGLE;S;63.5;-5.2;52.42%;73.10%;5.54%;11.73%;2.9
Wukong;Fighter;TOP;B;46.84;-7.52;50.92%;25.27%;1.93%;11.28%;2.11
Xayah;Marksman;ADC;C;35.64;-4.95;48.45%;97.91%;4.43%;0.51%;2.32
Xerath;Mage;SUPPORT;B;47.81;3.3;51.61%;56.60%;2.97%;2.59%;2.65
Xerath;Mage;MID;B;47.41;-4.6;49.39%;38.79%;1.98%;2.59%;3.02
Xin Zhao;Fighter;JUNGLE;D;32.6;-2.95;47.40%;87.39%;2.49%;0.49%;2.26
Yasuo;Fighter;MID;God;88.79;0.56;49.54%;66.95%;12.06%;24.98%;1.74
Yasuo;Fighter;TOP;B;43.04;-3.37;47.79%;15.71%;2.71%;24.98%;1.5
Yasuo;Fighter;ADC;D;30.51;-4.95;48.58%;16.22%;2.62%;24.98%;1.94
Yone;Assassin;MID;God;77.18;-1.87;49.96%;62.06%;10.11%;18.19%;1.91
Yone;Assassin;TOP;S;58.28;-5.17;48.56%;34.78%;5.32%;18.19%;1.63
Yorick;Fighter;TOP;A;49.58;2.65;52.12%;93.00%;2.77%;3.02%;1.67
Yuumi;Support;SUPPORT;God;93.41;-2.74;49.18%;98.62%;11.75%;31.82%;4.29
Zac;Tank;JUNGLE;A;56.1;-1.59;51.50%;77.38%;3.95%;3.83%;3.66
Zac;Tank;TOP;A;49;0;53.15%;12.59%;0.54%;3.83%;2.84
Zed;Assassin;MID;God;73.45;2.97;49.99%;71.92%;7.41%;28.64%;2.34
Zed;Assassin;JUNGLE;C;35.67;3.75;47.22%;23.24%;2.08%;28.64%;2.57
Zeri;Marksman;ADC;C;39.51;-11.93;46.03%;86.22%;7.31%;5.24%;2.24
Zeri;Marksman;MID;D;29.68;-11.59;44.33%;10.48%;0.88%;5.24%;2.28
Ziggs;Mage;MID;C;40;-1.71;49.25%;38.34%;0.85%;0.25%;2.43
Ziggs;Mage;ADC;D;30.99;-4.18;50.45%;50.84%;1.07%;0.25%;2.47
Zilean;Support;MID;A;49.44;-4.24;51.86%;14.26%;0.60%;2.04%;3.37
Zilean;Support;SUPPORT;B;46.59;-1.51;49.55%;81.34%;3.35%;2.16%;3.04
Zoe;Mage;MID;A;49.68;2.97;49.90%;91.45%;3.18%;1.41%;2.52
Zyra;Mage;SUPPORT;B;47.57;0.24;51.76%;90.68%;3.44%;2.00%;2.19
